GeoFips,GeoName,LineCode,Description,gdp2018,gdp2017,gdp2016,gdp2015,gdp2014,gdp2013,gdp2012,gdp2011,gdp2010,gdp2009,gdp2008,gdp2007
13267,"Tattnall, GA",25,      Nondurable goods manufacturing,586,616,823,1023,1266,1023,1041,(D),(D),(D),(D),(D)
13267,"Tattnall, GA",34,    Wholesale trade,35544,33652,32558,34424,32190,29963,27126,24681,24036,21285,21154,20638
13267,"Tattnall, GA",35,    Retail trade,28066,27487,27554,26448,26336,28731,27597,27006,24683,25244,26008,26294
13267,"Tattnall, GA",36,    Transportation and warehousing,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13267,"Tattnall, GA",45,    Information,4429,4104,4112,4126,4710,5004,4352,4147,3869,4014,4576,4865
13267,"Tattnall, GA",50,"    Finance, insurance, real estate, rental, and leasing",125693,120340,121195,116021,115088,106163,106289,105659,108215,108782,105896,111949
13267,"Tattnall, GA",51,      Finance and insurance,36193,35756,37226,36450,38573,34179,33237,33346,34868,31717,32960,29721
13267,"Tattnall, GA",56,      Real estate and rental and leasing,89499,84584,83969,79571,76515,71984,73053,72312,73347,77065,72936,82228
13267,"Tattnall, GA",59,    Professional and business services,30275,29959,25085,(D),(D),18326,21871,20016,19845,(D),20090,19536
13267,"Tattnall, GA",60,"      Professional, scientific, and technical services",10840,9938,9648,8302,6261,3818,3919,4609,3571,(D),4915,4766
13267,"Tattnall, GA",64,      Management of companies and enterprises,(D),12820,11807,(D),(D),9534,13653,10539,11023,(D),12143,(D)
13267,"Tattnall, GA",65,      Administrative and support and waste management and remediation services,(D),7202,3630,(D),(D),4973,4299,4868,5251,4657,3031,(D)
13267,"Tattnall, GA",68,"    Educational services, health care, and social assistance",55881,51311,49976,46238,44506,(D),(D),(D),(D),24173,21721,20512
13267,"Tattnall, GA",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13267,"Tattnall, GA",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13267,"Tattnall, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",(D),(D),(D),4788,4756,4400,4033,3871,3980,3361,(D),(D)
13267,"Tattnall, GA",76,"      Arts, entertainment, and recreation",(D),(D),(D),6,33,116,17,63,153,13,(D),(D)
13267,"Tattnall, GA",79,      Accommodation and food services,(D),(D),(D),4782,4723,4284,4016,3808,3827,3348,(D),(D)
13267,"Tattnall, GA",82,    Other services (except government and government enterprises),13308,12710,12958,16531,16485,15547,15961,16051,14965,16009,14911,14515
13267,"Tattnall, GA",83,Government and government enterprises,134567,138003,132853,131112,128029,125105,123999,123110,123030,116598,113067,115969
13267,"Tattnall, GA",,Addenda:,,,,,,,,,,,,
13267,"Tattnall, GA",87,Natural resources and mining,133666,139619,120127,143016,130490,134015,127304,103495,122292,128303,115978,123031
13267,"Tattnall, GA",88,Trade,63609,61139,60112,60873,58526,58694,54723,51687,48719,46528,47162,46933
13267,"Tattnall, GA",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13267,"Tattnall, GA",90,Manufacturing and information,19151,18341,16279,15764,15897,15323,9208,8495,10472,12666,14959,9608
13267,"Tattnall, GA",91,Private goods-producing industries 2/,169556,170250,147243,170699,157045,160665,150796,123608,145832,149417,140276,142350
13267,"Tattnall, GA",92,Private services-providing industries 3/,320799,305725,297716,292609,286784,269977,266180,256046,248234,234683,232015,236933
13269,"Taylor, GA",1,All industry total,223357,222703,215384,162820,152302,154715,153721,153290,156588,161354,170453,181626
13269,"Taylor, GA",2,  Private industries,194296,194646,187813,135280,125400,127113,125620,124097,124796,130241,141053,151370
13269,"Taylor, GA",3,"    Agriculture, forestry, fishing and hunting",1460,7445,8181,6648,4862,5071,3818,6012,6573,10164,15864,21902
13269,"Taylor, GA",6,"    Mining, quarrying, and oil and gas extraction",6706,6043,4521,4429,4023,3955,4247,4772,5009,5282,6580,6006
13269,"Taylor, GA",10,    Utilities,60256,60126,22739,9947,9650,9702,9628,7415,7012,6589,7099,6320
13269,"Taylor, GA",11,    Construction,5008,4934,40449,7636,2972,3206,3491,3600,3843,7087,3078,3983
13269,"Taylor, GA",12,    Manufacturing,6166,5181,5618,5482,4810,4184,3982,4654,5048,6317,8425,8685
13269,"Taylor, GA",13,      Durable goods manufacturing,2308,1640,1915,1511,1286,1123,(D),(D),(D),(D),(D),(D)
13269,"Taylor, GA",25,      Nondurable goods manufacturing,3858,3542,3704,3972,3524,3061,(D),(D),(D),(D),(D),(D)
13269,"Taylor, GA",34,    Wholesale trade,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13269,"Taylor, GA",35,    Retail trade,12882,12422,11820,11162,9720,9953,10299,10072,10249,9957,10029,10202
13269,"Taylor, GA",36,    Transportation and warehousing,12240,11197,10061,9585,8886,8564,9218,9447,9162,9163,10079,10756
13269,"Taylor, GA",45,    Information,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),7422,9199
13269,"Taylor, GA",50,"    Finance, insurance, real estate, rental, and leasing",47954,46263,45036,43319,43437,41906,42860,40692,40984,42644,42155,45799
13269,"Taylor, GA",51,      Finance and insurance,(D),10082,10789,10814,11448,10649,10430,8697,9030,8891,9257,8207
13269,"Taylor, GA",56,      Real estate and rental and leasing,(D),36181,34246,32506,31989,31257,32430,31996,31954,33753,32898,37592
13269,"Taylor, GA",59,    Professional and business services,19873,19314,17806,16370,14350,16868,13458,20904,18659,14766,18407,17312
13269,"Taylor, GA",60,"      Professional, scientific, and technical services",(D),(D),(D),1234,819,861,828,1003,878,(D),(D),(D)
13269,"Taylor, GA",64,      Management of companies and enterprises,15311,14082,13291,(D),(D),(D),(D),(D),(D),(D),(D),(D)
13269,"Taylor, GA",65,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),(D),(D),(D),(D),(D),9752,8903,8127
13269,"Taylor, GA",68,"    Educational services, health care, and social assistance",13033,12809,13037,12829,14094,14655,15796,6709,7419,7101,6661,6116
13269,"Taylor, GA",69,      Educational services,3,3,6,41,95,92,77,84,105,99,79,29
13269,"Taylor, GA",70,      Health care and social assistance,13030,12806,13031,12788,13999,14563,15719,6625,7314,7002,6582,6087
13269,"Taylor, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",1228,1352,1332,1094,1689,1634,1420,1258,1228,1223,(D),(D)
13269,"Taylor, GA",76,"      Arts, entertainment, and recreation",(D),544,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13269,"Taylor, GA",79,      Accommodation and food services,(D),809,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13269,"Taylor, GA",82,    Other services (except government and government enterprises),3956,3854,3716,3448,3671,4250,4628,4668,4336,4050,3714,3431
13269,"Taylor, GA",83,Government and government enterprises,29061,28057,27571,27541,26902,27603,28101,29192,31791,31113,29399,30256
13269,"Taylor, GA",,Addenda:,,,,,,,,,,,,
13269,"Taylor, GA",87,Natural resources and mining,8166,13488,12702,11077,8885,9026,8064,10784,11582,15446,22444,27908
13269,"Taylor, GA",88,Trade,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13269,"Taylor, GA",89,Transportation and utilities,72497,71323,32800,19532,18536,18266,18847,16862,16174,15752,17179,17077
13269,"Taylor, GA",90,Manufacturing and information,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),15848,17884
13269,"Taylor, GA",91,Private goods-producing industries 2/,19340,23603,58769,24196,16667,16416,15537,19038,20473,28850,33947,40576
13269,"Taylor, GA",92,Private services-providing industries 3/,174956,171043,129044,111084,108732,110697,110083,105059,104324,101392,107106,110794
13271,"Telfair, GA",1,All industry total,458197,442717,428392,427693,368265,327302,293896,269020,241155,247336,260204,284797
13271,"Telfair, GA",2,  Private industries,404767,390707,377372,377418,319516,280284,247122,222703,194515,202075,215137,237426
13271,"Telfair, GA",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),(D),7021,(D),14526,(D),(D),6316,(D),(D)
13271,"Telfair, GA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0
13271,"Telfair, GA",10,    Utilities,0,0,236,226,121,105,55,155,135,488,399,382
13271,"Telfair, GA",11,    Construction,8050,7436,7039,7243,(D),6467,(D),7321,7568,(D),(D),5668
13271,"Telfair, GA",12,    Manufacturing,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),56418,(D)
13271,"Telfair, GA",13,      Durable goods manufacturing,200835,195760,189937,181667,138857,104845,(D),(D),(D),(D),(D),(D)
13271,"Telfair, GA",25,      Nondurable goods manufacturing,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13271,"Telfair, GA",34,    Wholesale trade,12331,11472,13010,11058,11405,11045,10650,10207,10240,9566,9218,8730
13271,"Telfair, GA",35,    Retail trade,14803,14206,14143,13588,12944,13335,12231,11745,11766,11856,12715,14881
13271,"Telfair, GA",36,    Transportation and warehousing,8861,9039,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13271,"Telfair, GA",45,    Information,5619,5574,5301,5084,4648,4734,3833,3576,3142,(D),3239,3919
13271,"Telfair, GA",50,"    Finance, insurance, real estate, rental, and leasing",76593,73909,70110,70172,69866,63658,64757,64194,63010,62422,59769,61505
13271,"Telfair, GA",51,      Finance and insurance,19389,19845,20048,20055,21053,18291,(D),(D),(D),16214,(D),15969
13271,"Telfair, GA",56,      Real estate and rental and leasing,57205,54064,50062,50117,48812,45367,(D),(D),(D),46208,(D),45536
13271,"Telfair, GA",59,    Professional and business services,36044,34655,32449,37647,32562,30516,31075,26930,26921,24567,27582,27466
13271,"Telfair, GA",60,"      Professional, scientific, and technical services",1491,1516,1594,4921,1639,1461,1274,1527,2705,3207,1873,1821
13271,"Telfair, GA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13271,"Telfair, GA",65,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13271,"Telfair, GA",68,"    Educational services, health care, and social assistance",9807,10557,10828,9818,10953,11386,12931,14520,13148,13911,13940,17126
13271,"Telfair, GA",69,      Educational services,1084,1048,1063,1001,(D),(D),(D),(D),(D),(D),(D),(D)
13271,"Telfair, GA",70,      Health care and social assistance,8724,9510,9765,8817,(D),(D),(D),(D),(D),(D),(D),(D)
13271,"Telfair, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",6736,6845,(D),(D),(D),(D),(D),(D),(D),4404,(D),(D)
13271,"Telfair, GA",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13271,"Telfair, GA",79,      Accommodation and food services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13271,"Telfair, GA",82,    Other services (except government and government enterprises),8746,8303,8003,8015,8089,8318,8810,8420,7987,8226,8477,7644
13271,"Telfair, GA",83,Government and government enterprises,53430,52010,51020,50275,48749,47018,46775,46317,46641,45261,45066,47371
13271,"Telfair, GA",,Addenda:,,,,,,,,,,,,
13271,"Telfair, GA",87,Natural resources and mining,(D),(D),(D),(D),7021,(D),14526,(D),(D),6316,(D),(D)
13271,"Telfair, GA",88,Trade,27134,25677,27153,24646,24349,24380,22881,21952,22006,21422,21934,23611
13271,"Telfair, GA",89,Transportation and utilities,8861,9039,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13271,"Telfair, GA",90,Manufacturing and information,(D),(D),(D),(D),(D),(D),(D),(D),(D),48897,59657,(D)
13271,"Telfair, GA",91,Private goods-producing industries 2/,225225,216148,207628,206249,155452,124819,90679,70915,47329,58710,69209,82125
13271,"Telfair, GA",92,Private services-providing industries 3/,179542,174559,169743,171169,164065,155465,156443,151788,147186,143366,145928,155301
13273,"Terrell, GA",1,All industry total,276657,268555,260709,255136,254732,268986,267717,266626,244834,248734,239826,242792
13273,"Terrell, GA",2,  Private industries,238043,230244,221805,216416,215875,231760,231230,230058,207267,210753,202117,204881
13273,"Terrell, GA",3,"    Agriculture, forestry, fishing and hunting",(D),17629,10691,10607,7544,38998,45787,52253,28396,34487,29619,36533
13273,"Terrell, GA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0
13273,"Terrell, GA",10,    Utilities,0,0,338,253,258,239,216,233,227,262,232,237
13273,"Terrell, GA",11,    Construction,(D),4046,7002,4522,6040,4075,3647,3447,3610,2838,2763,4820
13273,"Terrell, GA",12,    Manufacturing,27119,35410,34383,34213,37903,33856,32959,33829,38135,45414,41318,38664
13273,"Terrell, GA",13,      Durable goods manufacturing,3651,3483,3440,(D),(D),(D),(D),(D),(D),(D),(D),3963
13273,"Terrell, GA",25,      Nondurable goods manufacturing,23468,31926,30943,(D),(D),(D),(D),(D),(D),(D),(D),34701
13273,"Terrell, GA",34,    Wholesale trade,37750,35849,35418,34843,33778,31423,28976,26015,25185,22709,22093,18807
13273,"Terrell, GA",35,    Retail trade,18713,17468,16380,15232,14314,13120,12599,12396,11181,11255,11576,12466
13273,"Terrell, GA",36,    Transportation and warehousing,6726,5501,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13273,"Terrell, GA",45,    Information,(D),(D),(D),(D),4089,4369,(D),3716,3555,3840,3925,3718
13273,"Terrell, GA",50,"    Finance, insurance, real estate, rental, and leasing",80265,76475,73675,72939,73218,69466,67437,65420,64174,63556,60102,61236
13273,"Terrell, GA",51,      Finance and insurance,22673,22049,23157,24403,26716,24231,22882,21236,19766,17722,17928,16638
13273,"Terrell, GA",56,      Real estate and rental and leasing,57592,54426,50518,48537,46502,45235,44554,44184,44407,45835,42174,44598
13273,"Terrell, GA",59,    Professional and business services,14238,12867,13052,13118,(D),11173,10744,8002,8262,5294,10400,9563
13273,"Terrell, GA",60,"      Professional, scientific, and technical services",2653,2593,2940,2805,2393,2163,2198,2689,2947,3630,4186,3549
13273,"Terrell, GA",64,      Management of companies and enterprises,10298,9020,(D),(D),(D),7311,7142,3708,3892,465,5438,(D)
13273,"Terrell, GA",65,      Administrative and support and waste management and remediation services,1286,1254,(D),(D),(D),1699,1405,1605,1423,1199,776,(D)
13273,"Terrell, GA",68,"    Educational services, health care, and social assistance",11131,10722,11011,10181,9828,10700,11578,12949,13109,11241,10316,9189
13273,"Terrell, GA",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13273,"Terrell, GA",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13273,"Terrell, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",(D),(D),4203,3984,4164,(D),3879,(D),(D),(D),(D),(D)
13273,"Terrell, GA",76,"      Arts, entertainment, and recreation",(D),(D),(D),376,(D),(D),(D),(D),(D),(D),(D),(D)
13273,"Terrell, GA",79,      Accommodation and food services,(D),(D),(D),3608,(D),(D),(D),(D),(D),(D),(D),(D)
13273,"Terrell, GA",82,    Other services (except government and government enterprises),7250,6748,7276,7636,7658,7011,6876,5884,5779,5884,6118,5949
13273,"Terrell, GA",83,Government and government enterprises,38614,38311,38903,38720,38857,37227,36487,36567,37567,37980,37709,37912
13273,"Terrell, GA",,Addenda:,,,,,,,,,,,,
13273,"Terrell, GA",87,Natural resources and mining,(D),17629,10691,10607,7544,38998,45787,52253,28396,34487,29619,36533
13273,"Terrell, GA",88,Trade,56463,53317,51798,50076,48092,44543,41575,38412,36366,33964,33668,31273
13273,"Terrell, GA",89,Transportation and utilities,6726,5501,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13273,"Terrell, GA",90,Manufacturing and information,(D),(D),(D),(D),41992,38226,(D),37545,41691,49254,45243,42382
13273,"Terrell, GA",91,Private goods-producing industries 2/,54237,57085,52076,49341,51487,76930,82393,89529,70141,82740,73700,80018
13273,"Terrell, GA",92,Private services-providing industries 3/,183806,173159,169729,167075,164388,154830,148837,140529,137126,128014,128416,124863
13275,"Thomas, GA",1,All industry total,2336213,2256094,2203661,2142683,2054953,1975424,1915836,1868609,1829116,1783420,1787435,1843052
13275,"Thomas, GA",2,  Private industries,2086893,2011458,1964489,1907590,1829021,1732756,1670214,1626542,1591866,1552666,1566044,1623459
13275,"Thomas, GA",3,"    Agriculture, forestry, fishing and hunting",(D),18782,18079,18019,16545,14914,14993,33375,17194,30669,37634,42798
13275,"Thomas, GA",6,"    Mining, quarrying, and oil and gas extraction",68115,63115,49199,46738,53709,57445,55044,62042,73926,69975,64033,54671
13275,"Thomas, GA",10,    Utilities,1942,1846,1864,1529,1368,473,457,563,504,626,616,497
13275,"Thomas, GA",11,    Construction,40780,42235,40624,40819,58193,57088,58855,66901,63559,47566,49473,51113
13275,"Thomas, GA",12,    Manufacturing,471524,451381,463497,447383,392859,364498,333694,318524,315530,331319,329867,369917
13275,"Thomas, GA",13,      Durable goods manufacturing,266527,251299,251703,230683,197668,192467,172404,149678,151946,141480,171423,181797
13275,"Thomas, GA",25,      Nondurable goods manufacturing,204997,200082,211794,216700,195191,172032,161290,168846,163584,189840,158444,188120
13275,"Thomas, GA",34,    Wholesale trade,171430,162713,161303,163915,131385,118190,127807,122328,130834,124935,137224,167312
13275,"Thomas, GA",35,    Retail trade,127716,122725,121770,114190,108343,108681,108488,110372,110111,112627,120207,125623
13275,"Thomas, GA",36,    Transportation and warehousing,(D),19803,17499,16991,16274,15441,15377,14363,15506,11008,(D),(D)
13275,"Thomas, GA",45,    Information,9970,10429,10826,10351,10343,9758,9999,11851,13645,15168,15758,18090
13275,"Thomas, GA",50,"    Finance, insurance, real estate, rental, and leasing",514763,494309,465248,449360,463046,423160,389741,364978,362522,350666,327684,332092
13275,"Thomas, GA",51,      Finance and insurance,184075,180923,175288,169384,198171,164158,148848,140279,142736,131108,119517,120153
13275,"Thomas, GA",56,      Real estate and rental and leasing,330688,313387,289960,279975,264875,259002,240893,224699,219786,219558,208167,211939
13275,"Thomas, GA",59,    Professional and business services,212966,219238,213564,211602,201086,192196,198483,178606,160674,140293,163354,(D)
13275,"Thomas, GA",60,"      Professional, scientific, and technical services",49623,46188,47246,47535,46903,44482,50514,40348,37819,35610,42593,(D)
13275,"Thomas, GA",64,      Management of companies and enterprises,12715,11362,10761,10939,11079,10620,10545,5874,5558,9531,14774,(D)
13275,"Thomas, GA",65,      Administrative and support and waste management and remediation services,150629,161688,155557,153127,143103,137094,137424,132384,117298,95152,105987,111735
13275,"Thomas, GA",68,"    Educational services, health care, and social assistance",328498,308277,304863,293516,284624,285602,276779,262892,249933,241493,(D),210799
13275,"Thomas, GA",69,      Educational services,21880,21551,22074,(D),(D),(D),(D),(D),(D),(D),(D),(D)
13275,"Thomas, GA",70,      Health care and social assistance,306618,286726,282789,(D),(D),(D),(D),(D),(D),(D),(D),(D)
13275,"Thomas, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",59899,58120,57439,53659,51482,47708,43945,43509,41463,38154,35375,36676
13275,"Thomas, GA",76,"      Arts, entertainment, and recreation",9471,9419,9495,8976,8172,7665,8080,8768,8855,7769,6701,6172
13275,"Thomas, GA",79,      Accommodation and food services,50428,48701,47944,44684,43310,40043,35865,34741,32608,30385,28674,30505
13275,"Thomas, GA",82,    Other services (except government and government enterprises),39693,38485,38714,39518,39763,37602,36553,36237,36465,38167,40835,41181
13275,"Thomas, GA",83,Government and government enterprises,249321,244636,239172,235093,225932,242668,245623,242067,237250,230754,221392,219593
13275,"Thomas, GA",,Addenda:,,,,,,,,,,,,
13275,"Thomas, GA",87,Natural resources and mining,(D),81897,67278,64757,70254,72359,70037,95417,91120,100644,101667,97469
13275,"Thomas, GA",88,Trade,299146,285438,283073,278105,239728,226870,236295,232700,240945,237562,257431,292936
13275,"Thomas, GA",89,Transportation and utilities,(D),21649,19363,18520,17643,15915,15834,14926,16010,11634,(D),(D)
13275,"Thomas, GA",90,Manufacturing and information,481494,461810,474324,457735,403202,374256,343693,330375,329175,346487,345625,388007
13275,"Thomas, GA",91,Private goods-producing industries 2/,(D),575513,571399,552959,521306,493945,462586,480842,470209,479529,481008,518499
13275,"Thomas, GA",92,Private services-providing industries 3/,(D),1435945,1393090,1354631,1307715,1238811,1207628,1145700,1121657,1073137,1085036,1104961
13277,"Tift, GA",1,All industry total,1968850,1865233,1801172,1946354,1715146,1580809,1537684,1484710,1452074,1401863,1439308,1456413
13277,"Tift, GA",2,  Private industries,1442273,1380381,1336510,1279210,1233224,1179081,1149282,1109403,1098960,1075303,1129383,1147651
13277,"Tift, GA",3,"    Agriculture, forestry, fishing and hunting",55322,55872,56708,47111,50046,58343,55364,46041,46752,(D),(D),50039
13277,"Tift, GA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0
13277,"Tift, GA",10,    Utilities,12880,13321,14113,12538,10498,9263,7596,7860,6925,7735,7265,7119
13277,"Tift, GA",11,    Construction,53044,52129,42793,41693,41301,39232,46325,51707,49730,43431,48361,58999
13277,"Tift, GA",12,    Manufacturing,158679,149807,143134,139759,127088,122661,122187,126357,143276,150186,171348,180218
13277,"Tift, GA",13,      Durable goods manufacturing,89497,83120,81336,78675,73444,68498,68145,70895,75591,74167,99734,101815
13277,"Tift, GA",25,      Nondurable goods manufacturing,69182,66688,61797,61084,53643,54163,54042,55463,67685,76018,71615,78403
13277,"Tift, GA",34,    Wholesale trade,173173,164552,165926,161238,152611,142314,132308,120502,114005,106084,120483,(D)
13277,"Tift, GA",35,    Retail trade,176764,175594,169362,163606,155194,154152,147656,140924,136324,134218,135727,133675
13277,"Tift, GA",36,    Transportation and warehousing,84169,75609,73691,68785,67798,70916,(D),(D),(D),(D),(D),89119
13277,"Tift, GA",45,    Information,17806,18389,18856,17592,17603,18853,19781,22022,21135,20439,21339,23102
13277,"Tift, GA",50,"    Finance, insurance, real estate, rental, and leasing",374723,353987,332488,306588,300580,276010,264013,257653,258976,255745,255781,255459
13277,"Tift, GA",51,      Finance and insurance,110836,106168,107031,103554,110947,97350,93275,89431,95152,84024,79307,71981
13277,"Tift, GA",56,      Real estate and rental and leasing,263888,247819,225457,203035,189633,178661,170738,168222,163825,171721,176473,183478
13277,"Tift, GA",59,    Professional and business services,107142,101469,98231,96300,93216,94081,(D),(D),(D),62648,67144,(D)
13277,"Tift, GA",60,"      Professional, scientific, and technical services",36013,34919,37824,43366,45479,40391,41030,40974,40945,39887,41609,42198
13277,"Tift, GA",64,      Management of companies and enterprises,21225,20382,19516,12616,11109,(D),(D),(D),(D),2756,7338,(D)
13277,"Tift, GA",65,      Administrative and support and waste management and remediation services,49905,46168,40891,40317,36629,(D),(D),(D),(D),20006,18196,(D)
13277,"Tift, GA",68,"    Educational services, health care, and social assistance",105803,98108,103727,108574,107955,91009,84191,83557,82865,90421,88714,83262
13277,"Tift, GA",69,      Educational services,6046,5912,6163,5994,6133,5469,5935,5800,5869,5794,4763,4113
13277,"Tift, GA",70,      Health care and social assistance,99757,92195,97564,102579,101822,85540,78256,77757,76996,84627,83951,79149
13277,"Tift, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",83442,81519,77279,76515,70754,65950,69665,65700,60895,58007,55343,55932
13277,"Tift, GA",76,"      Arts, entertainment, and recreation",1525,1558,1661,1610,1945,1833,1765,1620,1627,1393,1293,1521
13277,"Tift, GA",79,      Accommodation and food services,81917,79961,75618,74905,68809,64117,67900,64080,59268,56615,54050,54411
13277,"Tift, GA",82,    Other services (except government and government enterprises),39326,40024,40203,38913,38582,36296,35613,34285,33028,31987,30625,32659
13277,"Tift, GA",83,Government and government enterprises,526577,484852,464662,667144,481922,401728,388402,375307,353114,326560,309925,308761
13277,"Tift, GA",,Addenda:,,,,,,,,,,,,
13277,"Tift, GA",87,Natural resources and mining,55322,55872,56708,47111,50046,58343,55364,46041,46752,(D),(D),50039
13277,"Tift, GA",88,Trade,349936,340147,335288,324843,307805,296467,279964,261426,250330,240301,256209,(D)
13277,"Tift, GA",89,Transportation and utilities,97049,88930,87804,81322,78296,80180,(D),(D),(D),(D),(D),96238
13277,"Tift, GA",90,Manufacturing and information,176486,168196,161990,157351,144690,141514,141968,148379,164411,170625,192687,203320
13277,"Tift, GA",91,Private goods-producing industries 2/,267045,257808,242634,228563,218435,220235,223876,224105,239758,(D),(D),289256
13277,"Tift, GA",92,Private services-providing industries 3/,1175228,1122573,1093876,1050647,1014790,958846,925406,885298,859201,(D),(D),858396
13279,"Toombs, GA",1,All industry total,1041411,1000525,981009,984656,947271,948209,909805,879406,916994,915727,876828,868269
13279,"Toombs, GA",2,  Private industries,930260,892856,873452,878318,845850,847471,809678,779801,817732,822512,791964,782908
13279,"Toombs, GA",3,"    Agriculture, forestry, fishing and hunting",25295,25669,22126,37376,24602,35510,41155,49290,56250,62788,57659,63235
13279,"Toombs, GA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0
13279,"Toombs, GA",10,    Utilities,13733,13837,13835,12845,12702,12257,10800,11929,10816,10838,10015,9527
13279,"Toombs, GA",11,    Construction,36639,39542,34328,35061,34447,30368,38956,36703,55309,57794,36137,33542
13279,"Toombs, GA",12,    Manufacturing,128812,112173,105708,101039,103749,100287,93042,82495,87874,95944,102956,125838
13279,"Toombs, GA",13,      Durable goods manufacturing,80239,66021,56682,53300,47846,48190,49944,54884,58241,61211,68434,89020
13279,"Toombs, GA",25,      Nondurable goods manufacturing,48573,46151,49027,47739,55904,52097,43099,27611,29634,34733,34522,36818
13279,"Toombs, GA",34,    Wholesale trade,74595,70502,75700,71556,71967,72274,62430,61215,61312,60945,68848,67887
13279,"Toombs, GA",35,    Retail trade,98432,95732,93714,93326,86292,79696,80026,73398,70464,69772,71547,70181
13279,"Toombs, GA",36,    Transportation and warehousing,32209,32615,32520,31017,26447,23226,23006,23117,22650,21416,23834,24313
13279,"Toombs, GA",45,    Information,9028,9748,9878,9761,9970,9931,10304,12227,12494,11684,12196,11888
13279,"Toombs, GA",50,"    Finance, insurance, real estate, rental, and leasing",222890,211034,201589,190522,187918,178052,177413,175928,197821,202072,190710,181959
13279,"Toombs, GA",51,      Finance and insurance,72223,68495,71222,69630,73880,64683,64871,65141,86074,85413,81189,72401
13279,"Toombs, GA",56,      Real estate and rental and leasing,150667,142539,130367,120892,114038,113369,112542,110787,111747,116659,109521,109558
13279,"Toombs, GA",59,    Professional and business services,57501,51520,52400,60848,63142,61291,48290,43300,37747,31127,36309,33692
13279,"Toombs, GA",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),14934
13279,"Toombs, GA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13279,"Toombs, GA",65,      Administrative and support and waste management and remediation services,33527,28516,29545,31971,35908,34777,27010,24889,19006,(D),14668,(D)
13279,"Toombs, GA",68,"    Educational services, health care, and social assistance",168504,171495,170745,174269,163107,185962,168757,157036,153425,147386,131630,114144
13279,"Toombs, GA",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),3026,3259,3473,3418
13279,"Toombs, GA",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),150399,144126,128157,110726
13279,"Toombs, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",34527,32686,33675,34116,33674,32323,30837,29966,29093,29062,28696,27498
13279,"Toombs, GA",76,"      Arts, entertainment, and recreation",1073,1563,1379,1319,1719,1593,1801,1739,1642,864,795,983
13279,"Toombs, GA",79,      Accommodation and food services,33455,31123,32296,32797,31955,30730,29037,28227,27451,28198,27901,26515
13279,"Toombs, GA",82,    Other services (except government and government enterprises),28097,26303,27234,26581,27831,26293,24662,23196,22476,21685,21427,19203
