"","industry_code","FIPS/13001/Appling County","FIPS/13003/Atkinson County","FIPS/13005/Bacon County","FIPS/13007/Baker County","FIPS/13009/Baldwin County","FIPS/13011/Banks County","FIPS/13013/Barrow County","FIPS/13015/Bartow County","FIPS/13017/Ben Hill County","FIPS/13019/Berrien County","FIPS/13021/Bibb County","FIPS/13023/Bleckley County","FIPS/13025/Brantley County","FIPS/13027/Brooks County","FIPS/13029/Bryan County","FIPS/13031/Bulloch County","FIPS/13033/Burke County","FIPS/13035/Butts County","FIPS/13037/Calhoun County","FIPS/13039/Camden County","FIPS/13043/Candler County","FIPS/13045/Carroll County","FIPS/13047/Catoosa County","FIPS/13049/Charlton County","FIPS/13051/Chatham County","FIPS/13053/Chattahoochee County","FIPS/13055/Chattooga County","FIPS/13057/Cherokee County","FIPS/13059/Clarke County","FIPS/13061/Clay County","FIPS/13063/Clayton County","FIPS/13065/Clinch County","FIPS/13067/Cobb County","FIPS/13069/Coffee County","FIPS/13071/Colquitt County","FIPS/13073/Columbia County","FIPS/13075/Cook County","FIPS/13077/Coweta County","FIPS/13079/Crawford County","FIPS/13081/Crisp County","FIPS/13083/Dade County","FIPS/13085/Dawson County","FIPS/13087/Decatur County","FIPS/13089/DeKalb County","FIPS/13091/Dodge County","FIPS/13093/Dooly County","FIPS/13095/Dougherty County","FIPS/13097/Douglas County","FIPS/13099/Early County","FIPS/13101/Echols County","FIPS/13103/Effingham County","FIPS/13105/Elbert County","FIPS/13107/Emanuel County","FIPS/13109/Evans County","FIPS/13111/Fannin County","FIPS/13113/Fayette County","FIPS/13115/Floyd County","FIPS/13117/Forsyth County","FIPS/13119/Franklin County","FIPS/13121/Fulton County","FIPS/13123/Gilmer County","FIPS/13125/Glascock County","FIPS/13127/Glynn County","FIPS/13129/Gordon County","FIPS/13131/Grady County","FIPS/13133/Greene County","FIPS/13135/Gwinnett County","FIPS/13137/Habersham County","FIPS/13139/Hall County","FIPS/13141/Hancock County","FIPS/13143/Haralson County","FIPS/13145/Harris County","FIPS/13147/Hart County","FIPS/13149/Heard County","FIPS/13151/Henry County","FIPS/13153/Houston County","FIPS/13155/Irwin County","FIPS/13157/Jackson County","FIPS/13159/Jasper County","FIPS/13161/Jeff Davis County","FIPS/13163/Jefferson County","FIPS/13165/Jenkins County","FIPS/13167/Johnson County","FIPS/13169/Jones County","FIPS/13171/Lamar County","FIPS/13173/Lanier County","FIPS/13175/Laurens County","FIPS/13177/Lee County","FIPS/13179/Liberty County","FIPS/13181/Lincoln County","FIPS/13183/Long County","FIPS/13185/Lowndes County","FIPS/13187/Lumpkin County","FIPS/13189/McDuffie County","FIPS/13191/McIntosh County","FIPS/13193/Macon County","FIPS/13195/Madison County","FIPS/13197/Marion County","FIPS/13199/Meriwether County","FIPS/13201/Miller County","FIPS/13205/Mitchell County","FIPS/13207/Monroe County","FIPS/13209/Montgomery County","FIPS/13211/Morgan County","FIPS/13213/Murray County","FIPS/13215/Muscogee County","FIPS/13217/Newton County","FIPS/13219/Oconee County","FIPS/13221/Oglethorpe County","FIPS/13223/Paulding County","FIPS/13225/Peach County","FIPS/13227/Pickens County","FIPS/13229/Pierce County","FIPS/13231/Pike County","FIPS/13233/Polk County","FIPS/13235/Pulaski County","FIPS/13237/Putnam County","FIPS/13239/Quitman County","FIPS/13241/Rabun County","FIPS/13243/Randolph County","FIPS/13245/Richmond County","FIPS/13247/Rockdale County","FIPS/13249/Schley County","FIPS/13251/Screven County","FIPS/13253/Seminole County","FIPS/13255/Spalding County","FIPS/13257/Stephens County","FIPS/13259/Stewart County","FIPS/13261/Sumter County","FIPS/13263/Talbot County","FIPS/13265/Taliaferro County","FIPS/13267/Tattnall County","FIPS/13269/Taylor County","FIPS/13271/Telfair County","FIPS/13273/Terrell County","FIPS/13275/Thomas County","FIPS/13277/Tift County","FIPS/13279/Toombs County","FIPS/13281/Towns County","FIPS/13283/Treutlen County","FIPS/13285/Troup County","FIPS/13287/Turner County","FIPS/13289/Twiggs County","FIPS/13291/Union County","FIPS/13293/Upson County","FIPS/13295/Walker County","FIPS/13297/Walton County","FIPS/13299/Ware County","FIPS/13301/Warren County","FIPS/13303/Washington County","FIPS/13305/Wayne County","FIPS/13307/Webster County","FIPS/13309/Wheeler County","FIPS/13311/White County","FIPS/13313/Whitfield County","FIPS/13315/Wilcox County","FIPS/13317/Wilkes County","FIPS/13319/Wilkinson County","FIPS/13321/Worth County"
"1104","561710",1,0,1,0,2,1,6,7,2,1,10,1,2,1,1,5,2,1,0,2,1,6,3,0,22,0,1,27,5,0,3,0,59,1,5,9,1,11,0,2,1,3,3,29,1,0,3,5,0,0,1,3,0,1,1,16,4,21,2,59,2,0,11,3,0,1,60,6,15,0,2,1,0,0,20,5,0,4,1,1,0,1,1,0,0,1,4,3,4,1,0,13,1,0,0,0,1,0,2,0,1,3,1,0,0,12,8,4,2,10,2,2,0,1,3,1,2,0,1,0,4,7,0,0,0,4,1,0,2,0,0,1,0,0,1,3,4,2,1,0,3,0,0,1,2,3,14,3,1,0,0,0,0,3,4,0,0,0,1
"1105","561720",1,0,2,0,5,0,14,21,4,3,42,1,1,0,3,10,2,3,1,7,2,10,6,1,68,0,2,43,22,0,31,1,174,9,7,25,1,16,1,3,0,4,2,128,3,3,12,21,1,0,7,8,5,3,5,24,19,36,11,243,7,0,26,9,1,5,296,5,30,0,2,6,1,0,94,17,1,13,0,2,4,0,0,5,1,2,9,5,6,1,0,19,3,1,1,1,2,0,2,3,0,1,1,2,3,67,16,6,2,24,3,3,2,2,4,1,5,0,4,1,50,14,0,2,0,7,8,0,2,1,0,3,0,2,2,18,4,4,0,1,14,0,0,3,6,4,10,5,0,1,6,0,0,5,14,2,4,0,1
"1106","561730",3,3,2,0,8,2,22,21,2,2,34,2,0,2,14,19,1,7,1,11,2,31,10,2,88,0,2,118,40,0,27,2,254,4,9,67,2,55,3,5,3,7,6,143,5,3,24,25,4,0,20,2,4,1,4,45,16,126,4,199,4,0,60,11,9,5,356,12,78,1,0,20,7,3,60,40,1,29,1,0,8,1,3,10,4,2,8,11,10,1,0,37,5,3,2,1,4,1,5,1,2,13,1,7,8,58,24,37,11,51,13,1,4,2,10,7,10,0,7,3,31,18,3,6,1,22,5,0,6,2,0,7,1,0,1,28,5,5,4,1,11,1,1,4,8,6,49,13,0,3,5,1,1,2,25,1,2,1,6
"1107","561740",0,0,0,0,1,0,1,0,0,0,4,0,1,0,1,4,0,0,0,3,0,2,1,0,11,0,0,3,2,0,1,0,22,1,0,4,1,1,1,0,0,3,0,7,0,0,1,4,0,0,1,0,0,0,0,5,6,6,0,14,0,0,4,0,0,0,23,1,4,0,0,0,1,0,6,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,7,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2,1,1,0,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"1108","561790",0,0,0,0,0,1,2,6,0,0,3,0,0,0,5,4,1,0,0,1,0,3,0,0,11,0,0,16,3,0,7,1,54,1,4,5,1,10,0,0,0,2,1,21,0,0,1,2,0,0,1,0,0,0,1,10,0,19,0,47,2,0,9,2,0,1,46,1,6,0,0,1,0,0,9,4,0,4,0,1,0,0,0,1,0,0,0,3,1,1,0,4,0,0,0,0,1,0,0,0,0,2,0,1,0,4,2,3,1,8,1,1,0,0,1,0,3,0,0,0,5,5,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,1,2,1,0,0,3,0,0,1,0,0,0,1,0
"1109","561910",0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,12,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1110","561920",0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2,0,0,0,3,0,0,3,0,0,5,1,0,2,0,31,0,1,0,0,1,0,0,1,0,0,18,0,0,0,3,0,0,1,0,0,0,0,3,0,5,0,77,0,0,1,0,0,0,26,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1111","561990",0,0,0,0,0,1,1,4,0,0,7,0,0,0,0,1,0,0,0,0,0,3,1,0,6,1,0,13,4,0,5,0,38,1,1,6,1,5,0,0,0,0,1,18,0,0,0,1,0,0,1,0,2,0,0,2,1,10,0,55,1,0,2,1,0,1,33,0,5,0,1,0,0,0,8,3,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,0,6,0,1,2,0,0,0,0,0,0,0,6,1,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,1,2,0,0,0,0
"1112","562111",0,0,0,0,2,1,2,3,0,1,3,0,0,0,0,2,1,3,0,1,0,1,0,0,10,0,1,8,2,0,5,0,23,0,4,4,0,1,1,1,0,1,0,8,0,0,3,8,0,0,1,0,0,0,4,2,2,14,0,45,2,0,3,2,1,2,14,2,5,0,0,0,1,0,6,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,1,1,1,0,1,0,0,0,1,1,1,3,3,4,0,5,0,1,0,1,0,1,0,0,0,0,7,1,0,0,1,1,2,0,1,0,0,0,0,0,0,3,1,1,1,0,2,0,0,2,0,2,4,1,0,0,0,0,0,3,3,2,0,0,0
"1113","562112",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114","562119",0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,5,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115","562211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116","562212",0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,3,0,7,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,4,1,0,0,1,1,0,5,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0
"1117","562213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118","562219",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"1119","562910",0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,3,0,0,1,0,2,0,0,9,1,0,3,2,0,2,0,12,0,0,1,0,0,0,0,0,0,0,10,0,1,1,0,1,0,0,0,1,0,0,2,1,5,0,20,1,0,0,0,0,1,22,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,6,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0
"1120","562920",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,14,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1121","562991",0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,3,0,0,0,1,0,2,0,0,5,1,0,0,0,0,1,0,2,0,1,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,10,0,0,1,0,1,0,0,0,3,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,2,0,1,3,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,3,0,0,0,0
"1122","562998",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,4,0,6,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,7,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
"1123","611110",8,6,4,1,18,8,27,30,6,1,68,7,11,9,13,21,8,7,6,16,3,38,18,6,15,1,14,51,32,1,91,8,196,18,20,40,7,44,8,12,8,9,10,250,1,9,43,46,6,1,18,8,13,5,7,37,37,52,9,297,14,1,5,15,12,14,195,23,59,2,15,12,7,7,74,62,7,22,2,8,9,1,4,13,9,4,20,13,23,4,2,21,2,9,7,7,14,4,11,4,10,8,7,11,13,74,29,18,7,35,7,12,1,7,17,12,9,1,7,4,66,25,1,12,3,27,6,5,10,1,1,8,9,9,4,24,21,8,1,3,26,1,5,6,10,22,36,13,6,8,9,1,1,9,44,6,7,6,6
"1124","611210",0,0,0,0,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,2,2,0,1,0,0,0,1,1,1,1,5,1,0,2,0,0,0,1,0,1,0,0,1,0,0,0,11,0,0,1,0,0,0,5,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
"1125","611310",0,0,0,0,1,0,0,2,0,0,6,0,0,0,0,1,1,0,0,0,0,3,1,0,7,0,0,3,6,0,2,0,12,1,0,2,0,1,0,0,2,0,0,15,1,0,2,4,0,0,0,0,0,0,0,1,6,0,1,37,0,0,1,1,0,0,15,1,3,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,0,1,1,1,0,0,0,0,1,0,0,0,4,1,0,0,0,4,1,0,2,0,0,0,0,0,0,3,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1126","611410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127","611420",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,5,0,0,4,0,10,0,0,2,0,0,0,0,0,0,0,15,0,0,1,2,0,0,0,0,0,0,1,2,0,7,0,23,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128","611430",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,5,1,0,2,0,46,0,0,3,0,4,0,0,0,0,0,27,0,0,2,1,1,0,0,0,0,0,0,2,0,5,0,74,0,0,1,0,0,0,28,0,4,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1129","611511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"1130","611512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131","611513",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132","611519",0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,1,1,0,2,0,21,1,1,2,0,2,1,0,0,0,1,7,0,1,3,4,1,0,0,0,0,0,0,2,1,4,1,24,1,0,5,2,1,0,17,2,2,0,1,0,0,0,4,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,1,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,1
"1133","611610",0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,1,0,1,0,3,1,2,0,0,9,0,0,15,4,0,0,0,44,1,0,7,0,3,0,1,0,0,1,28,0,0,3,3,1,0,1,0,1,0,0,5,3,12,0,77,0,0,4,1,1,0,41,1,4,0,0,0,2,0,3,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,4,1,1,1,1,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0
"1134","611620",1,0,0,0,1,0,4,5,1,1,8,0,0,0,2,2,1,0,0,1,0,2,4,0,11,0,0,19,9,0,3,0,61,0,1,13,0,4,0,1,2,2,0,31,0,0,2,4,0,0,0,0,0,0,1,16,3,32,0,95,0,0,7,1,1,2,72,0,10,0,0,0,0,0,10,5,0,2,0,0,0,0,0,1,0,0,3,0,1,0,0,5,2,0,0,0,0,0,0,0,0,1,0,1,0,9,2,5,0,4,1,1,1,1,1,0,0,0,1,0,5,4,0,0,0,2,0,0,1,2,0,0,0,0,0,2,2,1,0,0,1,0,1,1,2,0,2,0,0,0,1,0,0,1,3,0,0,0,0
"1135","611630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1136","611691",0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,4,0,4,0,46,0,0,7,0,4,0,0,0,2,0,40,0,0,2,3,0,0,0,0,0,0,0,11,3,13,0,85,1,0,0,0,0,1,60,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,3,0,1,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
"1137","611692",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,1,4,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1138","611699",0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,8,0,0,1,2,0,0,0,15,0,0,0,0,1,0,0,0,0,0,11,0,0,1,2,0,0,0,0,0,1,1,1,0,2,0,36,1,0,1,0,0,0,8,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1139","611710",0,0,0,0,0,0,2,3,0,0,5,0,0,0,1,2,0,0,0,1,0,1,0,0,6,1,0,6,6,0,4,0,35,0,0,1,0,3,0,1,0,0,0,45,0,1,2,4,0,0,0,0,0,0,0,6,1,7,1,100,0,0,3,0,0,1,33,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
